Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,Features,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
Capacitor,"Medical, Non-Critical",MM061A101JCT2A,capacitors\1206_3216Metric,100pF,±5%,,100V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://datasheets.avx.com/AVX-MM.pdf,CAP CER 100PF 100V C0G/NP0 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,"Medical, Non-Critical",MM062C102KCZ2A,capacitors\1206_3216Metric,1000pF,±10%,,200V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://datasheets.avx.com/AVX-MM.pdf,CAP CER 1000PF 200V X7R 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,CC1206JRNPO0BN272,capacitors\1206_3216Metric,2700pF,±5%,,100V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 2700PF 100V NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,Automotive,AC1206JRNPO9BN222,capacitors\1206_3216Metric,2200pF,±5%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/NewPortal/_en/search/productDocs.jsp?YageoPartNumber=AC1206JRNPO9BN222,CAP CER 2200PF 50V NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO0BN102,capacitors\1206_3216Metric,1000pF,±5%,,100V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 1000PF 100V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO9BN122,capacitors\1206_3216Metric,1200pF,±5%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 1200PF 50V NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,C3216CH2J221J060AA,capacitors\1206_3216Metric,220pF,±5%,,630V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 220PF 630V CH 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,CH,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,Automotive,AC1206JRNPO9BN102,capacitors\1206_3216Metric,1000pF,±5%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/NewPortal/_en/search/productDocs.jsp?YageoPartNumber=AC1206JRNPO9BN102,CAP CER 1000PF 50V NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO9BN510,capacitors\1206_3216Metric,51pF,±5%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 51PF 50V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206ZRY5V9BB334,capacitors\1206_3216Metric,0.33uF,"-20%, +80%",,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/NewPortal/_en/search/productDocs.jsp?YageoPartNumber=CC1206ZRY5V9BB334,CAP CER 0.33UF 50V Y5V 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,Y5V (F),-30°C ~ 85°C,,Yageo,,,
Capacitor,General Purpose,CC1206KRX7R0BB152,capacitors\1206_3216Metric,1500pF,±10%,,100V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 1500PF 100V X7R 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,C3216NP01H153J060AA,capacitors\1206_3216Metric,0.015uF,±5%,High Temperature,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_hightemp_en.pdf?ref_disty=digikey,CAP CER 0.015UF 50V NP0 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 150°C,,TDK Corporation,,,
Capacitor,Automotive,CGA5C2NP01H223J060AA,capacitors\1206_3216Metric,0.022uF,±5%,High Temperature,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_hightemp_en.pdf?ref_disty=digikey,CAP CER 0.022UF 50V NP0 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 150°C,,TDK Corporation,,,
Capacitor,Automotive,AC1206JRNPO0BN222,capacitors\1206_3216Metric,2200pF,±5%,,100V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/NewPortal/_en/search/productDocs.jsp?YageoPartNumber=AC1206JRNPO0BN222,CAP CER 2200PF 100V NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,C3216CH2J331J060AA,capacitors\1206_3216Metric,330pF,±5%,,630V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 330PF 630V CH 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,CH,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,General Purpose,CC1206DRNPO9BN8R2,capacitors\1206_3216Metric,8.2pF,±0.5pF,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 8.2PF 50V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206CRNPO9BN1R8,capacitors\1206_3216Metric,1.8pF,±0.25pF,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 1.8PF 50V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206CRNPO9BN1R2,capacitors\1206_3216Metric,1.2pF,±0.25pF,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 1.2PF 50V NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206CRNPO9BN6R8,capacitors\1206_3216Metric,6.8pF,±0.25pF,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 6.8PF 50V NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,Automotive,AC1206JRNPOBBN101,capacitors\1206_3216Metric,100pF,±5%,,500V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/NewPortal/_en/search/productDocs.jsp?YageoPartNumber=AC1206JRNPOBBN101,CAP CER 100PF 500V NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,Automotive,AC1206JRNPOBBN470,capacitors\1206_3216Metric,47pF,±5%,,500V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/NewPortal/_en/search/productDocs.jsp?YageoPartNumber=AC1206JRNPOBBN470,CAP CER 47PF 500V NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,Automotive,AC1206JRNPOBBN100,capacitors\1206_3216Metric,10pF,±5%,,500V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/NewPortal/_en/search/productDocs.jsp?YageoPartNumber=AC1206JRNPOBBN100,CAP CER 10PF 500V NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,Automotive,AC1206JRNPOBBN221,capacitors\1206_3216Metric,220pF,±5%,,500V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/NewPortal/_en/search/productDocs.jsp?YageoPartNumber=AC1206JRNPOBBN221,CAP CER 220PF 500V NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,"Medical, Non-Critical",MM061A471JCT2A,capacitors\1206_3216Metric,470pF,±5%,,100V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://datasheets.avx.com/AVX-MM.pdf,CAP CER 470PF 100V C0G/NP0 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,CC1206JRNPOABN151,capacitors\1206_3216Metric,150pF,±5%,,200V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 150PF 200V NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JKNPOZBN101,capacitors\1206_3216Metric,100pF,±5%,High Voltage,630V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 100PF 630V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206MRY5V9BB104,capacitors\1206_3216Metric,0.1uF,±20%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/documents/recent/UPY-GPHC_Y5V_6.3V-to-50V_8.pdf,CAP CER 0.1UF 50V Y5V 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,Y5V (F),-30°C ~ 85°C,,Yageo,,,
Capacitor,General Purpose,CC1206GRNPO9BN222,capacitors\1206_3216Metric,2200pF,±2%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 2200PF 50V NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO9BN120,capacitors\1206_3216Metric,12pF,±5%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 12PF 50V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206KRX7R0BB471,capacitors\1206_3216Metric,470pF,±10%,,100V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 470PF 100V X7R 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO0BN471,capacitors\1206_3216Metric,470pF,±5%,,100V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 470PF 100V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO0BN330,capacitors\1206_3216Metric,33pF,±5%,,100V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 33PF 100V NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPOBBN101,capacitors\1206_3216Metric,100pF,±5%,,500V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 100PF 500V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO9BN181,capacitors\1206_3216Metric,180pF,±5%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 180PF 50V NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO0BN820,capacitors\1206_3216Metric,82pF,±5%,,100V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 82PF 100V NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO0BN680,capacitors\1206_3216Metric,68pF,±5%,,100V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 68PF 100V NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO0BN270,capacitors\1206_3216Metric,27pF,±5%,,100V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 27PF 100V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO0BN101,capacitors\1206_3216Metric,100pF,±5%,,100V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 100PF 100V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPOABN221,capacitors\1206_3216Metric,220pF,±5%,,200V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 220PF 200V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO0BN181,capacitors\1206_3216Metric,180pF,±5%,,100V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 180PF 100V NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO9BN821,capacitors\1206_3216Metric,820pF,±5%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 820PF 50V NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO9BN271,capacitors\1206_3216Metric,270pF,±5%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 270PF 50V NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,Automotive,CGA5C2C0G1H223J060AA,capacitors\1206_3216Metric,0.022uF,±5%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_general_en.pdf?ref_disty=digikey,CAP CER 0.022UF 50V C0G 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,CC1206JRNPO9BN560,capacitors\1206_3216Metric,56pF,±5%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 56PF 50V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO9BN220,capacitors\1206_3216Metric,22pF,±5%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 22PF 50V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO9BN470,capacitors\1206_3216Metric,47pF,±5%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 47PF 50V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO9BN101,capacitors\1206_3216Metric,100pF,±5%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 100PF 50V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO9BN100,capacitors\1206_3216Metric,10pF,±5%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 10PF 50V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO9BN102,capacitors\1206_3216Metric,1000pF,±5%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 1000PF 50V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO9BN270,capacitors\1206_3216Metric,27pF,±5%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 27PF 50V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO9BN121,capacitors\1206_3216Metric,120pF,±5%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 120PF 50V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO9BN680,capacitors\1206_3216Metric,68pF,±5%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 68PF 50V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO9BN180,capacitors\1206_3216Metric,18pF,±5%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 18PF 50V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO9BN150,capacitors\1206_3216Metric,15pF,±5%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 15PF 50V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO9BN330,capacitors\1206_3216Metric,33pF,±5%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 33PF 50V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO9BN221,capacitors\1206_3216Metric,220pF,±5%,,50V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 220PF 50V C0G/NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206KRX7RABB471,capacitors\1206_3216Metric,470pF,±10%,,200V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 470PF 200V X7R 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,Automotive,AC1206JRNPOBBN471,capacitors\1206_3216Metric,470pF,±5%,,500V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/NewPortal/_en/search/productDocs.jsp?YageoPartNumber=AC1206JRNPOBBN471,CAP CER 470PF 500V NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC1206JRNPO0BN681,capacitors\1206_3216Metric,680pF,±5%,,100V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 680PF 100V NPO 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,C3216C0G2J151J060AA,capacitors\1206_3216Metric,150pF,±5%,,630V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 150PF 630V C0G 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,"C0G, NP0",-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C3216CH2J151J060AA,capacitors\1206_3216Metric,150pF,±5%,,630V,"C1206N,C1206L,C1206M",1206 (3216 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 150PF 630V CH 1206,"Surface Mount, MLCC",0.126 L x 0.063 W (3.20mm x 1.60mm),2,CH,-25°C ~ 85°C,,TDK Corporation,,,
